02:24:19,301 main INFO Loading fonts.
02:24:19,302 main INFO Loading sound files.
02:24:19,358 main INFO Loading textures.
02:24:19,378 main INFO Creating UI.
02:24:19,379 main DEBUG Showing main menu.
02:24:19,379 main DEBUG Clearing old menu screen.
02:24:19,379 main DEBUG No main menu to clear
02:24:21,470 main DEBUG Playing sound 'click'
02:24:22,714 main DEBUG Playing sound 'click'
02:24:22,870 main INFO Starting a new game.
02:24:22,871 main DEBUG Load screen.
02:24:22,879 main DEBUG Removing old particle system.
02:24:22,879 main DEBUG 'GameWindow' object has no attribute 'flame_emitter_group'
02:24:22,980 main DEBUG Removing obstacles from game grid.
02:24:23,158 main DEBUG generating new grid
02:24:23,162 main DEBUG removed 129 grid points for towers
02:24:23,162 main DEBUG removed 127 grid points for no walk
02:24:23,255 main DEBUG Pathfinding successful!
02:24:23,255 main DEBUG Steps: 23
02:24:26,577 main DEBUG Towers: 1
02:24:26,578 main DEBUG generating new grid
02:24:26,581 main DEBUG removed 130 grid points for towers
02:24:26,581 main DEBUG removed 127 grid points for no walk
02:24:26,667 main DEBUG Pathfinding successful!
02:24:26,667 main DEBUG Steps: 24
02:24:26,667 main DEBUG New path for grid: True
02:25:23,855 main DEBUG Spawning mob ID2024: 900.0hp, 0.5spd
02:25:23,855 main DEBUG Spawning mob ID2025: 800.0hp, 0.8spd
02:25:23,855 main DEBUG Spawning mob ID2026: 900.0hp, 1.0spd
02:25:23,856 main DEBUG Spawning mob ID2027: 2000.0hp, 0.5spd
02:25:23,895 main DEBUG Spawning mob ID2028: 14.0hp, 1.0spd
02:25:23,897 main DEBUG Spawning mob ID2029: 35.0hp, 0.9spd
02:25:23,897 main DEBUG Spawning mob ID2030: 180.0hp, 0.6spd
02:25:23,898 main DEBUG Spawning mob ID2031: 80.0hp, 1.8spd
02:25:23,898 main DEBUG Spawning mob ID2032: 300.0hp, 0.9spd
02:25:23,898 main DEBUG Spawning mob ID2033: 300.0hp, 1.25spd
02:25:23,898 main DEBUG Spawning mob ID2034: 400.0hp, 1.0spd
02:25:23,899 main DEBUG Spawning mob ID2035: 120.0hp, 0.9spd
02:25:23,899 main DEBUG Spawning mob ID2036: 900.0hp, 0.5spd
02:25:23,899 main DEBUG Spawning mob ID2037: 800.0hp, 0.8spd
02:25:23,900 main DEBUG Spawning mob ID2038: 900.0hp, 1.0spd
02:25:23,900 main DEBUG Spawning mob ID2039: 2000.0hp, 0.5spd
02:25:24,65 main DEBUG Spawning mob ID2040: 14.0hp, 1.0spd
02:25:24,65 main DEBUG Spawning mob ID2041: 35.0hp, 0.9spd
02:25:24,66 main DEBUG Spawning mob ID2042: 180.0hp, 0.6spd
02:25:24,66 main DEBUG Spawning mob ID2043: 80.0hp, 1.8spd
02:25:24,67 main DEBUG Spawning mob ID2044: 300.0hp, 0.9spd
02:25:24,67 main DEBUG Spawning mob ID2045: 300.0hp, 1.25spd
02:25:24,67 main DEBUG Spawning mob ID2046: 400.0hp, 1.0spd
02:25:24,67 main DEBUG Spawning mob ID2047: 120.0hp, 0.9spd
02:25:24,68 main DEBUG Spawning mob ID2048: 900.0hp, 0.5spd
02:25:24,68 main DEBUG Spawning mob ID2049: 800.0hp, 0.8spd
02:25:24,69 main DEBUG Spawning mob ID2050: 900.0hp, 1.0spd
02:25:24,69 main DEBUG Spawning mob ID2051: 2000.0hp, 0.5spd
02:25:24,75 main DEBUG Playing sound 'bang1'
02:25:24,109 main DEBUG Spawning mob ID2052: 14.0hp, 1.0spd
02:25:24,110 main DEBUG Spawning mob ID2053: 35.0hp, 0.9spd
02:25:24,110 main DEBUG Spawning mob ID2054: 180.0hp, 0.6spd
02:25:24,111 main DEBUG Spawning mob ID2055: 80.0hp, 1.8spd
02:25:24,112 main DEBUG Spawning mob ID2056: 300.0hp, 0.9spd
02:25:24,112 main DEBUG Spawning mob ID2057: 300.0hp, 1.25spd
02:25:24,113 main DEBUG Spawning mob ID2058: 400.0hp, 1.0spd
02:25:24,113 main DEBUG Spawning mob ID2059: 120.0hp, 0.9spd
02:25:24,113 main DEBUG Spawning mob ID2060: 900.0hp, 0.5spd
02:25:24,114 main DEBUG Spawning mob ID2061: 800.0hp, 0.8spd
02:25:24,114 main DEBUG Spawning mob ID2062: 900.0hp, 1.0spd
02:25:24,114 main DEBUG Spawning mob ID2063: 2000.0hp, 0.5spd
02:25:24,133 main DEBUG Spawning mob ID2064: 14.0hp, 1.0spd
02:25:24,133 main DEBUG Spawning mob ID2065: 35.0hp, 0.9spd
02:25:24,134 main DEBUG Spawning mob ID2066: 180.0hp, 0.6spd
02:25:24,134 main DEBUG Spawning mob ID2067: 80.0hp, 1.8spd
02:25:24,135 main DEBUG Spawning mob ID2068: 300.0hp, 0.9spd
02:25:24,135 main DEBUG Spawning mob ID2069: 300.0hp, 1.25spd
02:25:24,135 main DEBUG Spawning mob ID2070: 400.0hp, 1.0spd
02:25:24,135 main DEBUG Spawning mob ID2071: 120.0hp, 0.9spd
02:25:24,136 main DEBUG Spawning mob ID2072: 900.0hp, 0.5spd
02:25:24,136 main DEBUG Spawning mob ID2073: 800.0hp, 0.8spd
02:25:24,136 main DEBUG Spawning mob ID2074: 900.0hp, 1.0spd
02:25:24,137 main DEBUG Spawning mob ID2075: 2000.0hp, 0.5spd
02:25:24,144 main DEBUG Spawning mob ID2076: 14.0hp, 1.0spd
02:25:24,144 main DEBUG Spawning mob ID2077: 35.0hp, 0.9spd
02:25:24,144 main DEBUG Spawning mob ID2078: 180.0hp, 0.6spd
02:25:24,144 main DEBUG Spawning mob ID2079: 80.0hp, 1.8spd
02:25:24,145 main DEBUG Spawning mob ID2080: 300.0hp, 0.9spd
02:25:24,145 main DEBUG Spawning mob ID2081: 300.0hp, 1.25spd
02:25:24,145 main DEBUG Spawning mob ID2082: 400.0hp, 1.0spd
02:25:24,145 main DEBUG Spawning mob ID2083: 120.0hp, 0.9spd
02:25:24,146 main DEBUG Spawning mob ID2084: 900.0hp, 0.5spd
02:25:24,146 main DEBUG Spawning mob ID2085: 800.0hp, 0.8spd
02:25:24,146 main DEBUG Spawning mob ID2086: 900.0hp, 1.0spd
02:25:24,146 main DEBUG Spawning mob ID2087: 2000.0hp, 0.5spd
02:25:24,275 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:24,308 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:24,309 main DEBUG Reached pos (1, 13), new target is (1, 13)
02:25:24,358 main DEBUG Reached pos (1, 13), new target is (2, 13)
02:25:24,391 main DEBUG Spawning mob ID2088: 14.0hp, 1.0spd
02:25:24,392 main DEBUG Spawning mob ID2089: 35.0hp, 0.9spd
02:25:24,392 main DEBUG Spawning mob ID2090: 180.0hp, 0.6spd
02:25:24,393 main DEBUG Spawning mob ID2091: 80.0hp, 1.8spd
02:25:24,394 main DEBUG Spawning mob ID2092: 300.0hp, 0.9spd
02:25:24,395 main DEBUG Spawning mob ID2093: 300.0hp, 1.25spd
02:25:24,395 main DEBUG Spawning mob ID2094: 400.0hp, 1.0spd
02:25:24,395 main DEBUG Spawning mob ID2095: 120.0hp, 0.9spd
02:25:24,396 main DEBUG Spawning mob ID2096: 900.0hp, 0.5spd
02:25:24,396 main DEBUG Spawning mob ID2097: 800.0hp, 0.8spd
02:25:24,397 main DEBUG Spawning mob ID2098: 900.0hp, 1.0spd
02:25:24,397 main DEBUG Spawning mob ID2099: 2000.0hp, 0.5spd
02:25:24,416 main DEBUG Spawning mob ID2100: 14.0hp, 1.0spd
02:25:24,417 main DEBUG Spawning mob ID2101: 35.0hp, 0.9spd
02:25:24,417 main DEBUG Spawning mob ID2102: 180.0hp, 0.6spd
02:25:24,417 main DEBUG Spawning mob ID2103: 80.0hp, 1.8spd
02:25:24,418 main DEBUG Spawning mob ID2104: 300.0hp, 0.9spd
02:25:24,418 main DEBUG Spawning mob ID2105: 300.0hp, 1.25spd
02:25:24,418 main DEBUG Spawning mob ID2106: 400.0hp, 1.0spd
02:25:24,418 main DEBUG Spawning mob ID2107: 120.0hp, 0.9spd
02:25:24,419 main DEBUG Spawning mob ID2108: 900.0hp, 0.5spd
02:25:24,419 main DEBUG Spawning mob ID2109: 800.0hp, 0.8spd
02:25:24,420 main DEBUG Spawning mob ID2110: 900.0hp, 1.0spd
02:25:24,420 main DEBUG Spawning mob ID2111: 2000.0hp, 0.5spd
02:25:24,440 main DEBUG Playing sound 'bang1'
02:25:24,441 main DEBUG Playing sound 'bang1'
02:25:24,442 main DEBUG Playing sound 'bang1'
02:25:24,474 main DEBUG Playing sound 'bang1'
02:25:24,641 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:24,641 main DEBUG Reached pos (1, 13), new target is (1, 13)
02:25:24,665 main DEBUG Spawning mob ID2112: 14.0hp, 1.0spd
02:25:24,665 main DEBUG Spawning mob ID2113: 35.0hp, 0.9spd
02:25:24,666 main DEBUG Spawning mob ID2114: 180.0hp, 0.6spd
02:25:24,666 main DEBUG Spawning mob ID2115: 80.0hp, 1.8spd
02:25:24,666 main DEBUG Spawning mob ID2116: 300.0hp, 0.9spd
02:25:24,667 main DEBUG Spawning mob ID2117: 300.0hp, 1.25spd
02:25:24,667 main DEBUG Spawning mob ID2118: 400.0hp, 1.0spd
02:25:24,667 main DEBUG Spawning mob ID2119: 120.0hp, 0.9spd
02:25:24,667 main DEBUG Spawning mob ID2120: 900.0hp, 0.5spd
02:25:24,668 main DEBUG Spawning mob ID2121: 800.0hp, 0.8spd
02:25:24,668 main DEBUG Spawning mob ID2122: 900.0hp, 1.0spd
02:25:24,669 main DEBUG Spawning mob ID2123: 2000.0hp, 0.5spd
02:25:24,674 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:24,674 main DEBUG Reached pos (1, 13), new target is (2, 13)
02:25:24,842 main DEBUG Playing sound 'bang1'
02:25:24,876 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:24,906 main DEBUG Spawning mob ID2124: 14.0hp, 1.0spd
02:25:24,907 main DEBUG Spawning mob ID2125: 35.0hp, 0.9spd
02:25:24,907 main DEBUG Spawning mob ID2126: 180.0hp, 0.6spd
02:25:24,908 main DEBUG Spawning mob ID2127: 80.0hp, 1.8spd
02:25:24,909 main DEBUG Spawning mob ID2128: 300.0hp, 0.9spd
02:25:24,909 main DEBUG Spawning mob ID2129: 300.0hp, 1.25spd
02:25:24,910 main DEBUG Spawning mob ID2130: 400.0hp, 1.0spd
02:25:24,910 main DEBUG Spawning mob ID2131: 120.0hp, 0.9spd
02:25:24,911 main DEBUG Spawning mob ID2132: 900.0hp, 0.5spd
02:25:24,911 main DEBUG Spawning mob ID2133: 800.0hp, 0.8spd
02:25:24,912 main DEBUG Spawning mob ID2134: 900.0hp, 1.0spd
02:25:24,912 main DEBUG Spawning mob ID2135: 2000.0hp, 0.5spd
02:25:24,913 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:24,932 main DEBUG Spawning mob ID2136: 14.0hp, 1.0spd
02:25:24,932 main DEBUG Spawning mob ID2137: 35.0hp, 0.9spd
02:25:24,932 main DEBUG Spawning mob ID2138: 180.0hp, 0.6spd
02:25:24,933 main DEBUG Spawning mob ID2139: 80.0hp, 1.8spd
02:25:24,933 main DEBUG Spawning mob ID2140: 300.0hp, 0.9spd
02:25:24,933 main DEBUG Spawning mob ID2141: 300.0hp, 1.25spd
02:25:24,933 main DEBUG Spawning mob ID2142: 400.0hp, 1.0spd
02:25:24,933 main DEBUG Spawning mob ID2143: 120.0hp, 0.9spd
02:25:24,934 main DEBUG Spawning mob ID2144: 900.0hp, 0.5spd
02:25:24,934 main DEBUG Spawning mob ID2145: 800.0hp, 0.8spd
02:25:24,934 main DEBUG Spawning mob ID2146: 900.0hp, 1.0spd
02:25:24,935 main DEBUG Spawning mob ID2147: 2000.0hp, 0.5spd
02:25:25,55 main DEBUG Reached pos (1, 13), new target is (1, 13)
02:25:25,90 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:25,90 main DEBUG Reached pos (1, 13), new target is (2, 13)
02:25:25,123 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:25,146 main DEBUG Spawning mob ID2148: 14.0hp, 1.0spd
02:25:25,147 main DEBUG Spawning mob ID2149: 35.0hp, 0.9spd
02:25:25,147 main DEBUG Spawning mob ID2150: 180.0hp, 0.6spd
02:25:25,147 main DEBUG Spawning mob ID2151: 80.0hp, 1.8spd
02:25:25,148 main DEBUG Spawning mob ID2152: 300.0hp, 0.9spd
02:25:25,148 main DEBUG Spawning mob ID2153: 300.0hp, 1.25spd
02:25:25,149 main DEBUG Spawning mob ID2154: 400.0hp, 1.0spd
02:25:25,149 main DEBUG Spawning mob ID2155: 120.0hp, 0.9spd
02:25:25,149 main DEBUG Spawning mob ID2156: 900.0hp, 0.5spd
02:25:25,150 main DEBUG Spawning mob ID2157: 800.0hp, 0.8spd
02:25:25,150 main DEBUG Spawning mob ID2158: 900.0hp, 1.0spd
02:25:25,151 main DEBUG Spawning mob ID2159: 2000.0hp, 0.5spd
02:25:25,155 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:25,191 main DEBUG Spawning mob ID2160: 14.0hp, 1.0spd
02:25:25,192 main DEBUG Spawning mob ID2161: 35.0hp, 0.9spd
02:25:25,193 main DEBUG Spawning mob ID2162: 180.0hp, 0.6spd
02:25:25,193 main DEBUG Spawning mob ID2163: 80.0hp, 1.8spd
02:25:25,194 main DEBUG Spawning mob ID2164: 300.0hp, 0.9spd
02:25:25,194 main DEBUG Spawning mob ID2165: 300.0hp, 1.25spd
02:25:25,194 main DEBUG Spawning mob ID2166: 400.0hp, 1.0spd
02:25:25,194 main DEBUG Spawning mob ID2167: 120.0hp, 0.9spd
02:25:25,195 main DEBUG Spawning mob ID2168: 900.0hp, 0.5spd
02:25:25,195 main DEBUG Spawning mob ID2169: 800.0hp, 0.8spd
02:25:25,196 main DEBUG Spawning mob ID2170: 900.0hp, 1.0spd
02:25:25,196 main DEBUG Spawning mob ID2171: 2000.0hp, 0.5spd
02:25:25,204 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:25,239 main DEBUG Spawning mob ID2172: 14.0hp, 1.0spd
02:25:25,239 main DEBUG Spawning mob ID2173: 35.0hp, 0.9spd
02:25:25,240 main DEBUG Spawning mob ID2174: 180.0hp, 0.6spd
02:25:25,240 main DEBUG Spawning mob ID2175: 80.0hp, 1.8spd
02:25:25,241 main DEBUG Spawning mob ID2176: 300.0hp, 0.9spd
02:25:25,241 main DEBUG Spawning mob ID2177: 300.0hp, 1.25spd
02:25:25,242 main DEBUG Spawning mob ID2178: 400.0hp, 1.0spd
02:25:25,242 main DEBUG Spawning mob ID2179: 120.0hp, 0.9spd
02:25:25,243 main DEBUG Spawning mob ID2180: 900.0hp, 0.5spd
02:25:25,243 main DEBUG Spawning mob ID2181: 800.0hp, 0.8spd
02:25:25,244 main DEBUG Spawning mob ID2182: 900.0hp, 1.0spd
02:25:25,244 main DEBUG Spawning mob ID2183: 2000.0hp, 0.5spd
02:25:25,245 main DEBUG Reached pos (2, 14), new target is (2, 15)
02:25:25,322 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:25,322 main DEBUG Reached pos (1, 13), new target is (1, 13)
02:25:25,355 main DEBUG Playing sound 'bang1'
02:25:25,356 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:25,357 main DEBUG Reached pos (1, 13), new target is (2, 13)
02:25:25,421 main DEBUG Playing sound 'bang1'
02:25:25,444 main DEBUG Spawning mob ID2184: 14.0hp, 1.0spd
02:25:25,444 main DEBUG Spawning mob ID2185: 35.0hp, 0.9spd
02:25:25,445 main DEBUG Spawning mob ID2186: 180.0hp, 0.6spd
02:25:25,445 main DEBUG Spawning mob ID2187: 80.0hp, 1.8spd
02:25:25,446 main DEBUG Spawning mob ID2188: 300.0hp, 0.9spd
02:25:25,446 main DEBUG Spawning mob ID2189: 300.0hp, 1.25spd
02:25:25,447 main DEBUG Spawning mob ID2190: 400.0hp, 1.0spd
02:25:25,447 main DEBUG Spawning mob ID2191: 120.0hp, 0.9spd
02:25:25,447 main DEBUG Spawning mob ID2192: 900.0hp, 0.5spd
02:25:25,448 main DEBUG Spawning mob ID2193: 800.0hp, 0.8spd
02:25:25,448 main DEBUG Spawning mob ID2194: 900.0hp, 1.0spd
02:25:25,449 main DEBUG Spawning mob ID2195: 2000.0hp, 0.5spd
02:25:25,449 main DEBUG Spawning mob ID2196: 14.0hp, 1.0spd
02:25:25,449 main DEBUG Spawning mob ID2197: 35.0hp, 0.9spd
02:25:25,449 main DEBUG Spawning mob ID2198: 180.0hp, 0.6spd
02:25:25,450 main DEBUG Spawning mob ID2199: 80.0hp, 1.8spd
02:25:25,450 main DEBUG Spawning mob ID2200: 300.0hp, 0.9spd
02:25:25,450 main DEBUG Spawning mob ID2201: 300.0hp, 1.25spd
02:25:25,450 main DEBUG Spawning mob ID2202: 400.0hp, 1.0spd
02:25:25,450 main DEBUG Spawning mob ID2203: 120.0hp, 0.9spd
02:25:25,450 main DEBUG Spawning mob ID2204: 900.0hp, 0.5spd
02:25:25,451 main DEBUG Spawning mob ID2205: 800.0hp, 0.8spd
02:25:25,451 main DEBUG Spawning mob ID2206: 900.0hp, 1.0spd
02:25:25,451 main DEBUG Spawning mob ID2207: 2000.0hp, 0.5spd
02:25:25,452 main DEBUG Spawning mob ID2208: 14.0hp, 1.0spd
02:25:25,453 main DEBUG Spawning mob ID2209: 35.0hp, 0.9spd
02:25:25,453 main DEBUG Spawning mob ID2210: 180.0hp, 0.6spd
02:25:25,453 main DEBUG Spawning mob ID2211: 80.0hp, 1.8spd
02:25:25,453 main DEBUG Spawning mob ID2212: 300.0hp, 0.9spd
02:25:25,454 main DEBUG Spawning mob ID2213: 300.0hp, 1.25spd
02:25:25,454 main DEBUG Spawning mob ID2214: 400.0hp, 1.0spd
02:25:25,454 main DEBUG Spawning mob ID2215: 120.0hp, 0.9spd
02:25:25,455 main DEBUG Spawning mob ID2216: 900.0hp, 0.5spd
02:25:25,455 main DEBUG Spawning mob ID2217: 800.0hp, 0.8spd
02:25:25,455 main DEBUG Spawning mob ID2218: 900.0hp, 1.0spd
02:25:25,455 main DEBUG Spawning mob ID2219: 2000.0hp, 0.5spd
02:25:25,478 main DEBUG Spawning mob ID2220: 14.0hp, 1.0spd
02:25:25,479 main DEBUG Spawning mob ID2221: 35.0hp, 0.9spd
02:25:25,479 main DEBUG Spawning mob ID2222: 180.0hp, 0.6spd
02:25:25,480 main DEBUG Spawning mob ID2223: 80.0hp, 1.8spd
02:25:25,480 main DEBUG Spawning mob ID2224: 300.0hp, 0.9spd
02:25:25,481 main DEBUG Spawning mob ID2225: 300.0hp, 1.25spd
02:25:25,481 main DEBUG Spawning mob ID2226: 400.0hp, 1.0spd
02:25:25,481 main DEBUG Spawning mob ID2227: 120.0hp, 0.9spd
02:25:25,481 main DEBUG Spawning mob ID2228: 900.0hp, 0.5spd
02:25:25,482 main DEBUG Spawning mob ID2229: 800.0hp, 0.8spd
02:25:25,482 main DEBUG Spawning mob ID2230: 900.0hp, 1.0spd
02:25:25,482 main DEBUG Spawning mob ID2231: 2000.0hp, 0.5spd
02:25:25,558 main DEBUG Reached pos (1, 13), new target is (1, 13)
02:25:25,591 main DEBUG Reached pos (2, 13), new target is (3, 13)
02:25:25,592 main DEBUG Reached pos (2, 14), new target is (2, 15)
02:25:25,592 main DEBUG Reached pos (1, 13), new target is (2, 13)
02:25:25,658 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:25,677 main DEBUG Spawning mob ID2232: 14.0hp, 1.0spd
02:25:25,677 main DEBUG Spawning mob ID2233: 35.0hp, 0.9spd
02:25:25,677 main DEBUG Spawning mob ID2234: 180.0hp, 0.6spd
02:25:25,678 main DEBUG Spawning mob ID2235: 80.0hp, 1.8spd
02:25:25,679 main DEBUG Spawning mob ID2236: 300.0hp, 0.9spd
02:25:25,679 main DEBUG Spawning mob ID2237: 300.0hp, 1.25spd
02:25:25,679 main DEBUG Spawning mob ID2238: 400.0hp, 1.0spd
02:25:25,679 main DEBUG Spawning mob ID2239: 120.0hp, 0.9spd
02:25:25,680 main DEBUG Spawning mob ID2240: 900.0hp, 0.5spd
02:25:25,680 main DEBUG Spawning mob ID2241: 800.0hp, 0.8spd
02:25:25,680 main DEBUG Spawning mob ID2242: 900.0hp, 1.0spd
02:25:25,681 main DEBUG Spawning mob ID2243: 2000.0hp, 0.5spd
02:25:25,689 main DEBUG Spawning mob ID2244: 14.0hp, 1.0spd
02:25:25,689 main DEBUG Spawning mob ID2245: 35.0hp, 0.9spd
02:25:25,690 main DEBUG Spawning mob ID2246: 180.0hp, 0.6spd
02:25:25,690 main DEBUG Spawning mob ID2247: 80.0hp, 1.8spd
02:25:25,690 main DEBUG Spawning mob ID2248: 300.0hp, 0.9spd
02:25:25,691 main DEBUG Spawning mob ID2249: 300.0hp, 1.25spd
02:25:25,691 main DEBUG Spawning mob ID2250: 400.0hp, 1.0spd
02:25:25,691 main DEBUG Spawning mob ID2251: 120.0hp, 0.9spd
02:25:25,691 main DEBUG Spawning mob ID2252: 900.0hp, 0.5spd
02:25:25,692 main DEBUG Spawning mob ID2253: 800.0hp, 0.8spd
02:25:25,692 main DEBUG Spawning mob ID2254: 900.0hp, 1.0spd
02:25:25,692 main DEBUG Spawning mob ID2255: 2000.0hp, 0.5spd
02:25:25,693 main DEBUG Reached pos (1, 14), new target is (2, 14)
02:25:25,712 main DEBUG Spawning mob ID2256: 14.0hp, 1.0spd
02:25:25,713 main DEBUG Spawning mob ID2257: 35.0hp, 0.9spd
02:25:25,713 main DEBUG Spawning mob ID2258: 180.0hp, 0.6spd
02:25:25,713 main DEBUG Spawning mob ID2259: 80.0hp, 1.8spd
02:25:25,714 main DEBUG Spawning mob ID2260: 300.0hp, 0.9spd
02:25:25,714 main DEBUG Spawning mob ID2261: 300.0hp, 1.25spd
02:25:25,714 main DEBUG Spawning mob ID2262: 400.0hp, 1.0spd
02:25:25,714 main DEBUG Spawning mob ID2263: 120.0hp, 0.9spd
02:25:25,715 main DEBUG Spawning mob ID2264: 900.0hp, 0.5spd
02:25:25,715 main DEBUG Spawning mob ID2265: 800.0hp, 0.8spd
02:25:25,716 main DEBUG Spawning mob ID2266: 900.0hp, 1.0spd
02:25:25,716 main DEBUG Spawning mob ID2267: 2000.0hp, 0.5spd
02:25:25,725 main DEBUG Playing sound 'bang1'
02:25:25,726 main DEBUG Playing sound 'bang1'
02:25:25,727 main DEBUG Playing sound 'bang1'
02:25:25,743 main DEBUG Spawning mob ID2268: 14.0hp, 1.0spd
02:25:25,744 main DEBUG Spawning mob ID2269: 35.0hp, 0.9spd
02:25:25,744 main DEBUG Spawning mob ID2270: 180.0hp, 0.6spd
02:25:25,744 main DEBUG Spawning mob ID2271: 80.0hp, 1.8spd
02:25:25,745 main DEBUG Spawning mob ID2272: 300.0hp, 0.9spd
02:25:25,745 main DEBUG Spawning mob ID2273: 300.0hp, 1.25spd
02:25:25,745 main DEBUG Spawning mob ID2274: 400.0hp, 1.0spd
02:25:25,746 main DEBUG Spawning mob ID2275: 120.0hp, 0.9spd
02:25:25,746 main DEBUG Spawning mob ID2276: 900.0hp, 0.5spd
02:25:25,746 main DEBUG Spawning mob ID2277: 800.0hp, 0.8spd
02:25:25,747 main DEBUG Spawning mob ID2278: 900.0hp, 1.0spd
02:25:25,747 main DEBUG Spawning mob ID2279: 2000.0hp, 0.5spd
02:25:25,759 main DEBUG Playing sound 'bang1'
02:25:25,826 main DEBUG Reached pos (2, 14), new target is (2, 15)
02:25:25,887 main DEBUG Spawning mob ID2280: 14.0hp, 1.0spd
02:25:25,888 main DEBUG Spawning mob ID2281: 35.0hp, 0.9spd
02:25:25,888 main DEBUG Spawning mob ID2282: 180.0hp, 0.6spd
02:25:25,889 main DEBUG Spawning mob ID2283: 80.0hp, 1.8spd
02:25:25,889 main DEBUG Spawning mob ID2284: 300.0hp, 0.9spd
02:25:25,890 main DEBUG Spawning mob ID2285: 300.0hp, 1.25spd
02:25:25,890 main DEBUG Spawning mob ID2286: 400.0hp, 1.0spd
02:25:25,891 main DEBUG Spawning mob ID2287: 120.0hp, 0.9spd
02:25:25,891 main DEBUG Spawning mob ID2288: 900.0hp, 0.5spd
02:25:25,892 main DEBUG Spawning mob ID2289: 800.0hp, 0.8spd
02:25:25,892 main DEBUG Spawning mob ID2290: 900.0hp, 1.0spd
02:25:25,893 main DEBUG Spawning mob ID2291: 2000.0hp, 0.5spd
02:25:25,893 main DEBUG Reached pos (2, 13), new target is (3, 13)
02:25:25,910 main DEBUG Spawning mob ID2292: 14.0hp, 1.0spd
02:25:25,911 main DEBUG Spawning mob ID2293: 35.0hp, 0.9spd
02:25:25,911 main DEBUG Spawning mob ID2294: 180.0hp, 0.6spd
02:25:25,912 main DEBUG Spawning mob ID2295: 80.0hp, 1.8spd
02:25:25,912 main DEBUG Spawning mob ID2296: 300.0hp, 0.9spd
02:25:25,912 main DEBUG Spawning mob ID2297: 300.0hp, 1.25spd
02:25:25,913 main DEBUG Spawning mob ID2298: 400.0hp, 1.0spd
02:25:25,913 main DEBUG Spawning mob ID2299: 120.0hp, 0.9spd
02:25:25,913 main DEBUG Spawning mob ID2300: 900.0hp, 0.5spd
02:25:25,913 main DEBUG Spawning mob ID2301: 800.0hp, 0.8spd
02:25:25,914 main DEBUG Spawning mob ID2302: 900.0hp, 1.0spd
02:25:25,914 main DEBUG Spawning mob ID2303: 2000.0hp, 0.5spd
02:25:25,915 main DEBUG Spawning mob ID2304: 14.0hp, 1.0spd
02:25:25,915 main DEBUG Spawning mob ID2305: 35.0hp, 0.9spd
02:25:25,915 main DEBUG Spawning mob ID2306: 180.0hp, 0.6spd
02:25:25,915 main DEBUG Spawning mob ID2307: 80.0hp, 1.8spd
02:25:25,915 main DEBUG Spawning mob ID2308: 300.0hp, 0.9spd
02:25:25,916 main DEBUG Spawning mob ID2309: 300.0hp, 1.25spd
02:25:25,916 main DEBUG Spawning mob ID2310: 400.0hp, 1.0spd
02:25:25,916 main DEBUG Spawning mob ID2311: 120.0hp, 0.9spd
02:25:25,916 main DEBUG Spawning mob ID2312: 900.0hp, 0.5spd
02:25:25,916 main DEBUG Spawning mob ID2313: 800.0hp, 0.8spd
02:25:25,917 main DEBUG Spawning mob ID2314: 900.0hp, 1.0spd
02:25:25,917 main DEBUG Spawning mob ID2315: 2000.0hp, 0.5spd
02:25:25,994 main DEBUG Spawning mob ID2316: 14.0hp, 1.0spd
02:25:25,994 main DEBUG Spawning mob ID2317: 35.0hp, 0.9spd
02:25:25,994 main DEBUG Spawning mob ID2318: 180.0hp, 0.6spd
02:25:25,995 main DEBUG Spawning mob ID2319: 80.0hp, 1.8spd
02:25:25,995 main DEBUG Spawning mob ID2320: 300.0hp, 0.9spd
02:25:25,995 main DEBUG Spawning mob ID2321: 300.0hp, 1.25spd
02:25:25,995 main DEBUG Spawning mob ID2322: 400.0hp, 1.0spd
02:25:25,996 main DEBUG Spawning mob ID2323: 120.0hp, 0.9spd
02:25:25,996 main DEBUG Spawning mob ID2324: 900.0hp, 0.5spd
02:25:25,996 main DEBUG Spawning mob ID2325: 800.0hp, 0.8spd
02:25:25,997 main DEBUG Spawning mob ID2326: 900.0hp, 1.0spd
02:25:25,997 main DEBUG Spawning mob ID2327: 2000.0hp, 0.5spd
02:25:26,37 main DEBUG Reached pos (2, 14), new target is (2, 15)
02:25:26,70 main DEBUG Playing sound 'bang1'
02:25:26,103 main DEBUG Reached pos (2, 15), new target is (2, 16)
02:25:26,104 main DEBUG Reached pos (1, 14), new target is (1, 14)
02:25:26,126 main DEBUG Spawning mob ID2328: 14.0hp, 1.0spd
